timestamp,game_id,home_team,away_team,quarter,time_remaining_quarter_seconds,time_remaining_minutes,score_home,score_away,score_diff
2024-10-23T02:06:26.0Z,0022400062,LAL,MIN,1,720.0,12.0,0.0,0.0,0.0
2024-10-23T02:06:29.9Z,0022400062,LAL,MIN,1,715.0,11.916666666666666,0.0,0.0,0.0
2024-10-23T02:06:53.1Z,0022400062,LAL,MIN,1,692.0,11.533333333333333,0.0,0.0,0.0
2024-10-23T02:06:56.0Z,0022400062,LAL,MIN,1,689.0,11.483333333333333,0.0,0.0,0.0
2024-10-23T02:07:06.9Z,0022400062,LAL,MIN,1,678.0,11.3,3.0,0.0,3.0
2024-10-23T02:07:35.0Z,0022400062,LAL,MIN,1,651.0,10.85,3.0,0.0,3.0
2024-10-23T02:08:02.8Z,0022400062,LAL,MIN,1,642.0,10.7,3.0,2.0,1.0
2024-10-23T02:08:21.7Z,0022400062,LAL,MIN,1,623.0,10.383333333333333,5.0,2.0,3.0
2024-10-23T02:08:47.4Z,0022400062,LAL,MIN,1,597.0,9.95,5.0,5.0,0.0
2024-10-23T02:09:18.7Z,0022400062,LAL,MIN,1,575.0,9.583333333333334,5.0,5.0,0.0
2024-10-23T02:09:20.7Z,0022400062,LAL,MIN,1,573.0,9.55,5.0,5.0,0.0
2024-10-23T02:09:25.2Z,0022400062,LAL,MIN,1,569.0,9.483333333333333,5.0,5.0,0.0
2024-10-23T02:09:25.2Z,0022400062,LAL,MIN,1,569.0,9.483333333333333,5.0,5.0,0.0
2024-10-23T02:09:27.2Z,0022400062,LAL,MIN,1,567.0,9.45,5.0,5.0,0.0
2024-10-23T02:09:30.4Z,0022400062,LAL,MIN,1,564.0,9.4,5.0,5.0,0.0
2024-10-23T02:09:34.4Z,0022400062,LAL,MIN,1,560.0,9.333333333333334,5.0,5.0,0.0
2024-10-23T02:09:35.5Z,0022400062,LAL,MIN,1,559.0,9.316666666666666,5.0,5.0,0.0
2024-10-23T02:09:38.5Z,0022400062,LAL,MIN,1,556.0,9.266666666666667,5.0,5.0,0.0
2024-10-23T02:09:52.3Z,0022400062,LAL,MIN,1,542.0,9.033333333333333,5.0,5.0,0.0
2024-10-23T02:09:52.3Z,0022400062,LAL,MIN,1,542.0,9.033333333333333,5.0,5.0,0.0
2024-10-23T02:09:56.3Z,0022400062,LAL,MIN,1,538.0,8.966666666666667,5.0,5.0,0.0
2024-10-23T02:09:58.8Z,0022400062,LAL,MIN,1,536.0,8.933333333333334,7.0,5.0,2.0
2024-10-23T02:10:11.4Z,0022400062,LAL,MIN,1,526.0,8.766666666666667,7.0,5.0,2.0
2024-10-23T02:10:39.9Z,0022400062,LAL,MIN,1,519.0,8.65,7.0,5.0,2.0
2024-10-23T02:10:39.9Z,0022400062,LAL,MIN,1,519.0,8.65,7.0,5.0,2.0
2024-10-23T02:10:44.6Z,0022400062,LAL,MIN,1,515.0,8.583333333333334,9.0,5.0,4.0
2024-10-23T02:11:00.6Z,0022400062,LAL,MIN,1,510.0,8.5,9.0,5.0,4.0
2024-10-23T02:11:00.6Z,0022400062,LAL,MIN,1,510.0,8.5,9.0,5.0,4.0
2024-10-23T02:11:22.7Z,0022400062,LAL,MIN,1,497.0,8.283333333333333,9.0,5.0,4.0
2024-10-23T02:11:25.7Z,0022400062,LAL,MIN,1,494.0,8.233333333333333,9.0,5.0,4.0
2024-10-23T02:11:29.9Z,0022400062,LAL,MIN,1,490.0,8.166666666666666,9.0,5.0,4.0
2024-10-23T02:11:31.9Z,0022400062,LAL,MIN,1,488.0,8.133333333333333,9.0,5.0,4.0
2024-10-23T02:11:32.6Z,0022400062,LAL,MIN,1,488.0,8.133333333333333,9.0,5.0,4.0
2024-10-23T02:11:32.6Z,0022400062,LAL,MIN,1,488.0,8.133333333333333,9.0,5.0,4.0
2024-10-23T02:11:35.3Z,0022400062,LAL,MIN,1,484.0,8.066666666666666,9.0,7.0,2.0
2024-10-23T02:12:00.5Z,0022400062,LAL,MIN,1,460.0,7.666666666666667,9.0,7.0,2.0
2024-10-23T02:12:03.5Z,0022400062,LAL,MIN,1,457.0,7.616666666666666,9.0,7.0,2.0
2024-10-23T02:12:15.2Z,0022400062,LAL,MIN,1,445.0,7.416666666666667,9.0,7.0,2.0
2024-10-23T02:12:15.2Z,0022400062,LAL,MIN,1,445.0,7.416666666666667,9.0,7.0,2.0
2024-10-23T02:12:25.9Z,0022400062,LAL,MIN,1,434.0,7.233333333333333,9.0,7.0,2.0
2024-10-23T02:12:28.9Z,0022400062,LAL,MIN,1,431.0,7.183333333333334,9.0,7.0,2.0
2024-10-23T02:12:30.0Z,0022400062,LAL,MIN,1,429.0,7.15,11.0,7.0,4.0
2024-10-23T02:12:59.2Z,0022400062,LAL,MIN,1,404.0,6.733333333333333,11.0,7.0,4.0
2024-10-23T02:13:04.9Z,0022400062,LAL,MIN,1,404.0,6.733333333333333,11.0,7.0,4.0
2024-10-23T02:16:26.4Z,0022400062,LAL,MIN,1,404.0,6.733333333333333,11.0,7.0,4.0
2024-10-23T02:16:26.4Z,0022400062,LAL,MIN,1,404.0,6.733333333333333,11.0,7.0,4.0
2024-10-23T02:16:42.0Z,0022400062,LAL,MIN,1,385.0,6.416666666666667,13.0,7.0,6.0
2024-10-23T02:17:03.9Z,0022400062,LAL,MIN,1,366.0,6.1,13.0,7.0,6.0
2024-10-23T02:17:03.9Z,0022400062,LAL,MIN,1,366.0,6.1,13.0,7.0,6.0
2024-10-23T02:17:06.5Z,0022400062,LAL,MIN,1,366.0,6.1,13.0,7.0,6.0
2024-10-23T02:17:13.5Z,0022400062,LAL,MIN,1,366.0,6.1,13.0,7.0,6.0
2024-10-23T02:17:13.5Z,0022400062,LAL,MIN,1,366.0,6.1,13.0,7.0,6.0
2024-10-23T02:17:13.5Z,0022400062,LAL,MIN,1,366.0,6.1,13.0,7.0,6.0
2024-10-23T02:17:13.5Z,0022400062,LAL,MIN,1,366.0,6.1,13.0,7.0,6.0
2024-10-23T02:17:41.7Z,0022400062,LAL,MIN,1,354.0,5.9,13.0,10.0,3.0
2024-10-23T02:17:55.4Z,0022400062,LAL,MIN,1,341.0,5.683333333333334,13.0,10.0,3.0
2024-10-23T02:17:58.4Z,0022400062,LAL,MIN,1,338.0,5.633333333333334,13.0,10.0,3.0
2024-10-23T02:18:00.4Z,0022400062,LAL,MIN,1,336.0,5.6,16.0,10.0,6.0
2024-10-23T02:18:16.4Z,0022400062,LAL,MIN,1,320.0,5.333333333333333,16.0,10.0,6.0
2024-10-23T02:18:19.4Z,0022400062,LAL,MIN,1,317.0,5.283333333333333,16.0,10.0,6.0
2024-10-23T02:18:30.2Z,0022400062,LAL,MIN,1,309.0,5.15,16.0,10.0,6.0
2024-10-23T02:18:46.4Z,0022400062,LAL,MIN,1,309.0,5.15,16.0,10.0,6.0
2024-10-23T02:18:46.4Z,0022400062,LAL,MIN,1,309.0,5.15,16.0,10.0,6.0
2024-10-23T02:19:04.1Z,0022400062,LAL,MIN,1,304.0,5.066666666666666,16.0,10.0,6.0
2024-10-23T02:19:06.1Z,0022400062,LAL,MIN,1,302.0,5.033333333333333,16.0,10.0,6.0
2024-10-23T02:19:17.0Z,0022400062,LAL,MIN,1,295.0,4.916666666666667,16.0,10.0,6.0
2024-10-23T02:19:47.7Z,0022400062,LAL,MIN,1,274.0,4.566666666666666,16.0,10.0,6.0
2024-10-23T02:19:49.7Z,0022400062,LAL,MIN,1,272.0,4.533333333333333,16.0,10.0,6.0
2024-10-23T02:19:54.9Z,0022400062,LAL,MIN,1,267.0,4.45,16.0,12.0,4.0
2024-10-23T02:20:15.7Z,0022400062,LAL,MIN,1,246.0,4.1,16.0,12.0,4.0
2024-10-23T02:20:15.7Z,0022400062,LAL,MIN,1,246.0,4.1,16.0,12.0,4.0
2024-10-23T02:20:45.5Z,0022400062,LAL,MIN,1,238.0,3.966666666666667,16.0,12.0,4.0
2024-10-23T02:20:52.5Z,0022400062,LAL,MIN,1,231.0,3.85,16.0,12.0,4.0
2024-10-23T02:20:51.7Z,0022400062,LAL,MIN,1,231.0,3.85,18.0,12.0,6.0
2024-10-23T02:21:03.1Z,0022400062,LAL,MIN,1,224.0,3.7333333333333334,18.0,12.0,6.0
2024-10-23T02:21:30.3Z,0022400062,LAL,MIN,1,207.0,3.45,18.0,12.0,6.0
2024-10-23T02:21:33.3Z,0022400062,LAL,MIN,1,204.0,3.4,18.0,12.0,6.0
2024-10-23T02:21:51.4Z,0022400062,LAL,MIN,1,186.0,3.1,18.0,12.0,6.0
2024-10-23T02:21:53.4Z,0022400062,LAL,MIN,1,184.0,3.066666666666667,18.0,12.0,6.0
2024-10-23T02:21:56.6Z,0022400062,LAL,MIN,1,183.0,3.05,18.0,12.0,6.0
2024-10-23T02:22:32.9Z,0022400062,LAL,MIN,1,183.0,3.05,18.0,13.0,5.0
2024-10-23T02:22:36.1Z,0022400062,LAL,MIN,1,183.0,3.05,18.0,13.0,5.0
2024-10-23T02:22:36.1Z,0022400062,LAL,MIN,1,183.0,3.05,18.0,13.0,5.0
2024-10-23T02:22:36.1Z,0022400062,LAL,MIN,1,183.0,3.05,18.0,13.0,5.0
2024-10-23T02:22:36.1Z,0022400062,LAL,MIN,1,183.0,3.05,18.0,13.0,5.0
2024-10-23T02:22:36.1Z,0022400062,LAL,MIN,1,183.0,3.05,18.0,13.0,5.0
2024-10-23T02:22:36.1Z,0022400062,LAL,MIN,1,183.0,3.05,18.0,13.0,5.0
2024-10-23T02:22:32.9Z,0022400062,LAL,MIN,1,183.0,3.05,18.0,13.0,5.0
2024-10-23T02:22:37.9Z,0022400062,LAL,MIN,1,178.0,2.966666666666667,18.0,13.0,5.0
2024-10-23T02:23:21.4Z,0022400062,LAL,MIN,1,162.0,2.7,18.0,13.0,5.0
2024-10-23T02:23:24.4Z,0022400062,LAL,MIN,1,159.0,2.65,18.0,13.0,5.0
2024-10-23T02:23:31.0Z,0022400062,LAL,MIN,1,153.0,2.55,18.0,15.0,3.0
2024-10-23T02:23:54.3Z,0022400062,LAL,MIN,1,132.0,2.2,18.0,15.0,3.0
2024-10-23T02:24:06.7Z,0022400062,LAL,MIN,1,132.0,2.2,18.0,15.0,3.0
2024-10-23T02:24:10.9Z,0022400062,LAL,MIN,1,132.0,2.2,18.0,15.0,3.0
2024-10-23T02:24:10.9Z,0022400062,LAL,MIN,1,132.0,2.2,18.0,15.0,3.0
2024-10-23T02:27:47.3Z,0022400062,LAL,MIN,1,132.0,2.2,19.0,15.0,4.0
2024-10-23T02:28:52.2Z,0022400062,LAL,MIN,1,132.0,2.2,20.0,15.0,5.0
2024-10-23T02:29:14.3Z,0022400062,LAL,MIN,1,115.0,1.9166666666666667,20.0,18.0,2.0
2024-10-23T02:29:30.8Z,0022400062,LAL,MIN,1,98.0,1.6333333333333333,20.0,18.0,2.0
2024-10-23T02:29:32.8Z,0022400062,LAL,MIN,1,96.0,1.6,20.0,18.0,2.0
2024-10-23T02:29:34.0Z,0022400062,LAL,MIN,1,95.0,1.5833333333333333,20.0,18.0,2.0
2024-10-23T02:29:36.0Z,0022400062,LAL,MIN,1,93.0,1.55,20.0,18.0,2.0
2024-10-23T02:29:42.6Z,0022400062,LAL,MIN,1,87.0,1.45,20.0,18.0,2.0
2024-10-23T02:29:46.6Z,0022400062,LAL,MIN,1,83.0,1.3833333333333333,20.0,18.0,2.0
2024-10-23T02:29:52.1Z,0022400062,LAL,MIN,1,76.0,1.2666666666666666,20.0,18.0,2.0
2024-10-23T02:29:54.1Z,0022400062,LAL,MIN,1,74.0,1.2333333333333334,20.0,18.0,2.0
2024-10-23T02:30:24.6Z,0022400062,LAL,MIN,1,68.0,1.1333333333333333,20.0,18.0,2.0
2024-10-23T02:30:37.2Z,0022400062,LAL,MIN,1,68.0,1.1333333333333333,20.0,18.0,2.0
2024-10-23T02:30:37.2Z,0022400062,LAL,MIN,1,68.0,1.1333333333333333,20.0,18.0,2.0
2024-10-23T02:30:38.2Z,0022400062,LAL,MIN,1,68.0,1.1333333333333333,20.0,18.0,2.0
2024-10-23T02:30:38.2Z,0022400062,LAL,MIN,1,68.0,1.1333333333333333,20.0,18.0,2.0
2024-10-23T02:30:37.2Z,0022400062,LAL,MIN,1,68.0,1.1333333333333333,20.0,18.0,2.0
2024-10-23T02:30:39.2Z,0022400062,LAL,MIN,1,66.0,1.1,20.0,18.0,2.0
