season_label,season_type,game_id,game_date,home_team,away_team,event_ticker,ticker,market_type,category,sub_category,title,subtitle,yes_sub_title,no_sub_title,status
2024-25,Playoffs,0042400173,2025-04-24,LAC,DEN,KXNBAGAME-25APR24DENLAC,KXNBAGAME-25APR24DENLAC-DEN,binary,,,Denver vs Los Angeles C Winner?,,Denver,Denver,finalized
2024-25,Playoffs,0042400113,2025-04-25,ORL,BOS,KXNBAGAME-25APR25BOSORL,KXNBAGAME-25APR25BOSORL-ORL,binary,,,Boston vs Orlando Winner?,,Orlando,Orlando,finalized
2024-25,Playoffs,0042400113,2025-04-25,ORL,BOS,KXNBAGAME-25APR25BOSORL,KXNBAGAME-25APR25BOSORL-BOS,binary,,,Boston vs Orlando Winner?,,Boston,Boston,finalized
2024-25,Playoffs,0042400133,2025-04-25,MIL,IND,KXNBAGAME-25APR25INDMIL,KXNBAGAME-25APR25INDMIL-MIL,binary,,,Indiana vs Milwaukee Winner?,,Milwaukee,Milwaukee,finalized
2024-25,Playoffs,0042400133,2025-04-25,MIL,IND,KXNBAGAME-25APR25INDMIL,KXNBAGAME-25APR25INDMIL-IND,binary,,,Indiana vs Milwaukee Winner?,,Indiana,Indiana,finalized
2024-25,Playoffs,0042400163,2025-04-25,MIN,LAL,KXNBAGAME-25APR25LALMIN,KXNBAGAME-25APR25LALMIN-MIN,binary,,,Los Angeles L vs Minnesota Winner?,,Minnesota,Minnesota,finalized
2024-25,Playoffs,0042400163,2025-04-25,MIN,LAL,KXNBAGAME-25APR25LALMIN,KXNBAGAME-25APR25LALMIN-LAL,binary,,,Los Angeles L vs Minnesota Winner?,,Los Angeles L,Los Angeles L,finalized
2024-25,Playoffs,0042400103,2025-04-26,MIA,CLE,KXNBAGAME-25APR26CLEMIA,KXNBAGAME-25APR26CLEMIA-MIA,binary,,,Cleveland vs Miami Winner?,,Miami,Miami,finalized
2024-25,Playoffs,0042400103,2025-04-26,MIA,CLE,KXNBAGAME-25APR26CLEMIA,KXNBAGAME-25APR26CLEMIA-CLE,binary,,,Cleveland vs Miami Winner?,,Cleveland,Cleveland,finalized
2024-25,Playoffs,0042400144,2025-04-26,MEM,OKC,KXNBAGAME-25APR26OKCMEM,KXNBAGAME-25APR26OKCMEM-OKC,binary,,,Oklahoma City vs Memphis Winner?,,Oklahoma City,Oklahoma City,finalized
2024-25,Playoffs,0042400144,2025-04-26,MEM,OKC,KXNBAGAME-25APR26OKCMEM,KXNBAGAME-25APR26OKCMEM-MEM,binary,,,Oklahoma City vs Memphis Winner?,,Memphis,Memphis,finalized
2024-25,Playoffs,0042400153,2025-04-26,GSW,HOU,KXNBAGAME-25APR26HOUGSW,KXNBAGAME-25APR26HOUGSW-HOU,binary,,,Houston vs Golden State Winner?,,Houston,Houston,finalized
2024-25,Playoffs,0042400153,2025-04-26,GSW,HOU,KXNBAGAME-25APR26HOUGSW,KXNBAGAME-25APR26HOUGSW-GSW,binary,,,Houston vs Golden State Winner?,,Golden State,Golden State,finalized
2024-25,Playoffs,0042400174,2025-04-26,LAC,DEN,KXNBAGAME-25APR26DENLAC,KXNBAGAME-25APR26DENLAC-LAC,binary,,,Denver vs Los Angeles C Winner?,,Los Angeles C,Los Angeles C,finalized
2024-25,Playoffs,0042400174,2025-04-26,LAC,DEN,KXNBAGAME-25APR26DENLAC,KXNBAGAME-25APR26DENLAC-DEN,binary,,,Denver vs Los Angeles C Winner?,,Denver,Denver,finalized
2024-25,Playoffs,0042400114,2025-04-27,ORL,BOS,KXNBAGAME-25APR27BOSORL,KXNBAGAME-25APR27BOSORL-ORL,binary,,,Boston vs Orlando Winner?,,Orlando,Orlando,finalized
2024-25,Playoffs,0042400114,2025-04-27,ORL,BOS,KXNBAGAME-25APR27BOSORL,KXNBAGAME-25APR27BOSORL-BOS,binary,,,Boston vs Orlando Winner?,,Boston,Boston,finalized
2024-25,Playoffs,0042400124,2025-04-27,DET,NYK,KXNBAGAME-25APR27NYKDET,KXNBAGAME-25APR27NYKDET-NYK,binary,,,New York vs Detroit Winner?,,New York,New York,finalized
2024-25,Playoffs,0042400124,2025-04-27,DET,NYK,KXNBAGAME-25APR27NYKDET,KXNBAGAME-25APR27NYKDET-DET,binary,,,New York vs Detroit Winner?,,Detroit,Detroit,finalized
2024-25,Playoffs,0042400134,2025-04-27,MIL,IND,KXNBAGAME-25APR27INDMIL,KXNBAGAME-25APR27INDMIL-MIL,binary,,,Indiana vs Milwaukee Winner?,,Milwaukee,Milwaukee,finalized
2024-25,Playoffs,0042400134,2025-04-27,MIL,IND,KXNBAGAME-25APR27INDMIL,KXNBAGAME-25APR27INDMIL-IND,binary,,,Indiana vs Milwaukee Winner?,,Indiana,Indiana,finalized
2024-25,Playoffs,0042400164,2025-04-27,MIN,LAL,KXNBAGAME-25APR27LALMIN,KXNBAGAME-25APR27LALMIN-MIN,binary,,,Los Angeles L vs Minnesota Winner?,,Minnesota,Minnesota,finalized
2024-25,Playoffs,0042400164,2025-04-27,MIN,LAL,KXNBAGAME-25APR27LALMIN,KXNBAGAME-25APR27LALMIN-LAL,binary,,,Los Angeles L vs Minnesota Winner?,,Los Angeles L,Los Angeles L,finalized
2024-25,Playoffs,0042400104,2025-04-28,MIA,CLE,KXNBAGAME-25APR28CLEMIA,KXNBAGAME-25APR28CLEMIA-MIA,binary,,,Cleveland vs Miami Winner?,,Miami,Miami,finalized
2024-25,Playoffs,0042400104,2025-04-28,MIA,CLE,KXNBAGAME-25APR28CLEMIA,KXNBAGAME-25APR28CLEMIA-CLE,binary,,,Cleveland vs Miami Winner?,,Cleveland,Cleveland,finalized
2024-25,Playoffs,0042400154,2025-04-28,GSW,HOU,KXNBAGAME-25APR28HOUGSW,KXNBAGAME-25APR28HOUGSW-GSW,binary,,,Houston vs Golden State Winner?,,Golden State,Golden State,finalized
2024-25,Playoffs,0042400154,2025-04-28,GSW,HOU,KXNBAGAME-25APR28HOUGSW,KXNBAGAME-25APR28HOUGSW-HOU,binary,,,Houston vs Golden State Winner?,,Houston,Houston,finalized
2024-25,Playoffs,0042400115,2025-04-29,BOS,ORL,KXNBAGAME-25APR29ORLBOS,KXNBAGAME-25APR29ORLBOS-BOS,binary,,,Orlando vs Boston Winner?,,Boston,Boston,finalized
2024-25,Playoffs,0042400115,2025-04-29,BOS,ORL,KXNBAGAME-25APR29ORLBOS,KXNBAGAME-25APR29ORLBOS-ORL,binary,,,Orlando vs Boston Winner?,,Orlando,Orlando,finalized
2024-25,Playoffs,0042400125,2025-04-29,NYK,DET,KXNBAGAME-25APR29DETNYK,KXNBAGAME-25APR29DETNYK-NYK,binary,,,Detroit vs New York Winner?,,New York,New York,finalized
2024-25,Playoffs,0042400125,2025-04-29,NYK,DET,KXNBAGAME-25APR29DETNYK,KXNBAGAME-25APR29DETNYK-DET,binary,,,Detroit vs New York Winner?,,Detroit,Detroit,finalized
2024-25,Playoffs,0042400135,2025-04-29,IND,MIL,KXNBAGAME-25APR29MILIND,KXNBAGAME-25APR29MILIND-MIL,binary,,,Milwaukee vs Indiana Winner?,,Milwaukee,Milwaukee,finalized
2024-25,Playoffs,0042400135,2025-04-29,IND,MIL,KXNBAGAME-25APR29MILIND,KXNBAGAME-25APR29MILIND-IND,binary,,,Milwaukee vs Indiana Winner?,,Indiana,Indiana,finalized
2024-25,Playoffs,0042400175,2025-04-29,DEN,LAC,KXNBAGAME-25APR29LACDEN,KXNBAGAME-25APR29LACDEN-DEN,binary,,,Los Angeles C vs Denver Winner?,,Denver,Denver,finalized
2024-25,Playoffs,0042400175,2025-04-29,DEN,LAC,KXNBAGAME-25APR29LACDEN,KXNBAGAME-25APR29LACDEN-LAC,binary,,,Los Angeles C vs Denver Winner?,,Los Angeles C,Los Angeles C,finalized
2024-25,Playoffs,0042400155,2025-04-30,HOU,GSW,KXNBAGAME-25APR30GSWHOU,KXNBAGAME-25APR30GSWHOU-HOU,binary,,,Golden State vs Houston Winner?,,Houston,Houston,finalized
2024-25,Playoffs,0042400155,2025-04-30,HOU,GSW,KXNBAGAME-25APR30GSWHOU,KXNBAGAME-25APR30GSWHOU-GSW,binary,,,Golden State vs Houston Winner?,,Golden State,Golden State,finalized
2024-25,Playoffs,0042400165,2025-04-30,LAL,MIN,KXNBAGAME-25APR30MINLAL,KXNBAGAME-25APR30MINLAL-MIN,binary,,,Minnesota vs Los Angeles L Winner?,,Minnesota,Minnesota,finalized
2024-25,Playoffs,0042400165,2025-04-30,LAL,MIN,KXNBAGAME-25APR30MINLAL,KXNBAGAME-25APR30MINLAL-LAL,binary,,,Minnesota vs Los Angeles L Winner?,,Los Angeles L,Los Angeles L,finalized
